 ,Area,Mean,Min,Max,X,Y,Angle,Length
1,0,118.000,118.000,118.000,274,635,0.000,0.000
2,0,119.000,119.000,119.000,143,521,0.000,0.000
3,0,124.000,124.000,124.000,133,358,0.000,0.000
4,0,136.000,136.000,136.000,131,232,0.000,0.000
5,0,139.000,139.000,139.000,127,260,0.000,0.000
6,0,141.000,141.000,141.000,119,297,0.000,0.000
7,0,142.000,142.000,142.000,161,127,0.000,0.000
